,care.vice,care.virtue,fairness.vice,fairness.virtue,loyalty.vice,loyalty.virtue,authority.vice,authority.virtue,sanctity.vice,sanctity.virtue
bad,0.14130434782608695,0.0,0.15196078431372548,0.0,0.07079646017699115,0.0,0.11229946524064173,0.0,0.12941176470588234,0.0
revealed,0.028571428571428567,0.0,0.045454545454545456,0.0,0.0,0.12280701754385966,0.0,0.0,0.0,0.0
retired,0.0,0.015748031496062992,0.04385964912280702,0.0,0.0,0.05737704918032788,0.0,0.07462686567164177,0.03448275862068965,0.0
lies,0.09090909090909093,0.0,0.3088235294117647,0.0,0.08333333333333333,0.0,0.08536585365853659,0.0,0.2033898305084746,0.0
nationwide,0.11363636363636365,0.0,0.04615384615384616,0.0,0.08163265306122447,0.0,0.14545454545454545,0.0,0.07547169811320754,0.0
overturn,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.16129032258064516
opposes,0.08571428571428573,0.0,0.0625,0.0,0.1851851851851852,0.0,0.045454545454545456,0.0,0.0,0.1111111111111111
departure,0.0,0.13953488372093026,0.0,0.06,0.0,0.125,0.0,0.1935483870967742,0.0,0.054054054054054064
siege,0.05555555555555555,0.0,0.0,0.13793103448275862,0.07317073170731707,0.0,0.0,0.1388888888888889,0.09090909090909093,0.0
stories,0.0,0.033707865168539325,0.14285714285714285,0.0,0.0,0.0,0.0,0.028571428571428567,0.0,0.02
opportunity,0.0,0.11851851851851852,0.0,0.13125,0.0,0.10179640718562874,0.0,0.08743169398907104,0.0,0.05806451612903226
affair,0.0,0.03333333333333333,0.0,0.1388888888888889,0.0,0.14285714285714285,0.0,0.1153846153846154,0.0,0.0
funds,0.14935064935064934,0.0,0.12578616352201258,0.0,0.10112359550561796,0.0,0.060606060606060615,0.0,0.032520325203252036,0.0
words,0.0,0.12658227848101267,0.0989010989010989,0.0,0.05472636815920398,0.0,0.0,0.09045226130653268,0.0,0.12849162011173185
fees,0.13131313131313133,0.0,0.0,0.15217391304347827,0.06666666666666668,0.0,0.05,0.0,0.10810810810810813,0.0
addresses,0.14285714285714285,0.0,0.1388888888888889,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.0
material,0.06741573033707865,0.0,0.0,0.027777777777777776,0.13157894736842105,0.0,0.1038961038961039,0.0,0.16129032258064516,0.0
fell,0.0,0.08571428571428573,0.046875,0.0,0.07936507936507936,0.0,0.03658536585365853,0.0,0.0,0.05882352941176471
critic,0.07317073170731707,0.0,0.045454545454545456,0.0,0.125,0.0,0.19047619047619047,0.0,0.0,0.0
approved,0.0,0.10344827586206896,0.0,0.06329113924050632,0.0,0.14473684210526316,0.0,0.1650485436893204,0.0,0.06315789473684211
shaped,0.0,0.0,0.14285714285714285,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.16666666666666666
dictatorship,0.15,0.0,0.0,0.06666666666666668,0.5,0.0,0.2272727272727273,0.0,0.1111111111111111,0.0
highly,0.0,0.06451612903225806,0.0,0.08333333333333333,0.10588235294117647,0.0,0.07228915662650602,0.0,0.0,0.15384615384615385
licenses,0.0,0.26666666666666666,0.4,0.0,0.15,0.0,0.1111111111111111,0.0,0.0,0.0
opening,0.09876543209876544,0.0,0.0,0.07272727272727272,0.0,0.060240963855421686,0.0,0.10112359550561796,0.0,0.03225806451612903
polling,0.13636363636363635,0.0,0.0,0.04411764705882353,0.0410958904109589,0.0,0.05063291139240506,0.0,0.10344827586206896,0.0
rebels,0.0975609756097561,0.0,0.1111111111111111,0.0,0.1652542372881356,0.0,0.2684210526315789,0.0,0.06766917293233082,0.0
burn,0.4,0.0,0.0,0.0,0.14814814814814814,0.0,0.2222222222222222,0.0,0.0,0.0
fund,0.0,0.09933774834437084,0.0,0.13815789473684212,0.0,0.0761904761904762,0.025,0.0,0.05785123966942149,0.0
message,0.08438818565400844,0.0,0.0,0.0763888888888889,0.09090909090909093,0.0,0.11009174311926606,0.0,0.07048458149779736,0.0
motivated,0.0,0.16216216216216214,0.0,0.26785714285714285,0.0,0.16279069767441862,0.0,0.1590909090909091,0.0,0.1
kinds,0.0,0.11904761904761905,0.0,0.1276595744680851,0.0,0.13513513513513514,0.0,0.10869565217391304,0.0,0.022727272727272728
spirit,0.0,0.16071428571428573,0.0,0.1276595744680851,0.0,0.12903225806451613,0.0,0.06382978723404255,0.0,0.19230769230769232
stopping,0.14705882352941174,0.0,0.17391304347826084,0.0,0.0,0.1153846153846154,0.0,0.21875,0.0,0.21428571428571427
religion,0.11956521739130435,0.0,0.10377358490566037,0.0,0.0,0.0990990990990991,0.0660377358490566,0.0,0.15,0.0
basic,0.0,0.11827956989247312,0.0,0.12222222222222222,0.0,0.06382978723404255,0.0,0.08411214953271028,0.0,0.04651162790697674
occurred,0.09302325581395347,0.0,0.07692307692307693,0.0,0.0,0.10344827586206896,0.0,0.08695652173913042,0.0,0.0
bit,0.0,0.16,0.09836065573770493,0.0,0.0,0.07575757575757576,0.05555555555555555,0.0,0.08064516129032258,0.0
working,0.0,0.1440677966101695,0.10985915492957747,0.0,0.0,0.13106796116504854,0.0,0.11197916666666667,0.0,0.07780979827089338
cycle,0.2222222222222222,0.0,0.1111111111111111,0.0,0.125,0.0,0.0,0.08333333333333333,0.12,0.0
clean,0.0,0.16666666666666666,0.0,0.11458333333333333,0.0,0.05319148936170213,0.0641025641025641,0.0,0.0,0.2469135802469136
gathered,0.0,0.08695652173913042,0.0,0.0784313725490196,0.11864406779661014,0.0,0.0,0.06521739130434782,0.02325581395348837,0.0
riders,0.16666666666666666,0.0,0.0,0.3181818181818182,0.0,0.14285714285714285,0.0625,0.0,0.0,0.05555555555555555
advocates,0.0975609756097561,0.0,0.0,0.12149532710280375,0.11428571428571427,0.0,0.14285714285714285,0.0,0.09333333333333334,0.0
career,0.0,0.040816326530612235,0.11956521739130435,0.0,0.0,0.09803921568627452,0.053763440860215055,0.0,0.0,0.06593406593406594
autonomy,0.09523809523809523,0.0,0.0,0.2272727272727273,0.0,0.1,0.0,0.1111111111111111,0.0,0.027777777777777776
hear,0.045045045045045036,0.0,0.061855670103092786,0.0,0.0,0.03571428571428571,0.060240963855421686,0.0,0.07058823529411765,0.0
warned,0.14093959731543626,0.0,0.11842105263157895,0.0,0.1,0.0,0.12213740458015268,0.0,0.05084745762711865,0.0
cities,0.08904109589041095,0.0,0.06806282722513089,0.0,0.07051282051282051,0.0,0.12953367875647667,0.0,0.09937888198757763,0.0
disease,0.1206896551724138,0.0,0.07079646017699115,0.0,0.05555555555555555,0.0,0.021505376344086027,0.0,0.15476190476190474,0.0
realize,0.13513513513513514,0.0,0.1509433962264151,0.0,0.0,0.13580246913580246,0.0,0.03448275862068965,0.0,0.08450704225352113
identify,0.056338028169014086,0.0,0.1851851851851852,0.0,0.060606060606060615,0.0,0.06896551724137931,0.0,0.1129032258064516,0.0
credit,0.0,0.07547169811320754,0.0,0.1016260162601626,0.0,0.018867924528301886,0.0,0.07106598984771574,0.0,0.060869565217391314
arrived,0.0,0.10256410256410256,0.014705882352941175,0.0,0.0,0.08080808080808081,0.0,0.0,0.0,0.042857142857142864
changed,0.09574468085106384,0.0,0.0,0.125,0.08490566037735849,0.0,0.0847457627118644,0.0,0.05319148936170213,0.0
scale,0.0,0.0,0.0,0.1282051282051282,0.0,0.17142857142857146,0.13157894736842105,0.0,0.13636363636363635,0.0
counter,0.28205128205128205,0.0,0.16326530612244894,0.0,0.1129032258064516,0.0,0.42857142857142855,0.0,0.08064516129032258,0.0
collective,0.13333333333333333,0.0,0.06666666666666668,0.0,0.21739130434782608,0.0,0.12121212121212123,0.0,0.07142857142857142,0.0
insurgency,0.22857142857142854,0.0,0.0975609756097561,0.0,0.16666666666666666,0.0,0.1320754716981132,0.0,0.13793103448275862,0.0
testing,0.057142857142857134,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.03773584905660377,0.0,0.06818181818181818
died,0.23478260869565215,0.0,0.0797872340425532,0.0,0.06278026905829596,0.0,0.048888888888888885,0.0,0.09826589595375723,0.0
detention,0.2,0.0,0.25,0.0,0.08,0.0,0.0958904109589041,0.0,0.07894736842105263,0.0
treating,0.2272727272727273,0.0,0.25,0.0,0.15384615384615385,0.0,0.09090909090909093,0.0,0.0,0.10526315789473684
vulnerable,0.25925925925925924,0.0,0.23943661971830985,0.0,0.08695652173913042,0.0,0.057142857142857134,0.0,0.12790697674418605,0.0
toll,0.2,0.0,0.08,0.0,0.07407407407407407,0.0,0.0576923076923077,0.0,0.08333333333333333,0.0
inside,0.045454545454545456,0.0,0.02962962962962963,0.0,0.03680981595092025,0.0,0.03759398496240601,0.0,0.039735099337748346,0.0
trail,0.0,0.03225806451612903,0.0,0.0,0.0,0.15625,0.06521739130434782,0.0,0.0392156862745098,0.0
mainly,0.06666666666666668,0.0,0.0,0.054054054054054064,0.30612244897959184,0.0,0.0,0.07894736842105263,0.0,0.0
sentences,0.24,0.0,0.3111111111111111,0.0,0.0,0.13333333333333333,0.0,0.09090909090909093,0.0547945205479452,0.0
options,0.1176470588235294,0.0,0.0,0.09803921568627452,0.0,0.07317073170731707,0.02666666666666667,0.0,0.1320754716981132,0.0
addiction,0.18461538461538465,0.0,0.1111111111111111,0.0,0.0875,0.0,0.07547169811320754,0.0,0.3,0.0
continue,0.11904761904761905,0.0,0.0,0.15699658703071673,0.0,0.1242603550295858,0.0,0.1423728813559322,0.10299003322259136,0.0
criticized,0.12389380530973453,0.0,0.21818181818181814,0.0,0.2222222222222222,0.0,0.26262626262626265,0.0,0.10891089108910892,0.0
retake,0.17857142857142858,0.0,0.0,0.0,0.1,0.0,0.2222222222222222,0.0,0.17647058823529413,0.0
cattle,0.21153846153846154,0.0,0.0,0.09375,0.13793103448275862,0.0,0.05882352941176471,0.0,0.0,0.08333333333333333
progressives,0.08333333333333333,0.0,0.1509433962264151,0.0,0.0,0.17391304347826084,0.0196078431372549,0.0,0.038461538461538464,0.0
arriving,0.0,0.030303030303030307,0.18181818181818185,0.0,0.02564102564102564,0.0,0.13333333333333333,0.0,0.0,0.07894736842105263
plans,0.0,0.11666666666666667,0.11294117647058825,0.0,0.16216216216216214,0.0,0.11352657004830917,0.0,0.046099290780141834,0.0
requests,0.09523809523809523,0.0,0.0,0.1076923076923077,0.0,0.0576923076923077,0.109375,0.0,0.0,0.0
strength,0.0,0.10416666666666667,0.0,0.022222222222222227,0.0,0.125,0.0,0.0975609756097561,0.0,0.1568627450980392
offense,0.26666666666666666,0.0,0.2272727272727273,0.0,0.05,0.0,0.1875,0.0,0.09090909090909093,0.0
recommended,0.2058823529411765,0.0,0.0,0.17647058823529413,0.0,0.0625,0.0,0.32432432432432434,0.045454545454545456,0.0
sad,0.1851851851851852,0.0,0.0,0.0,0.1,0.0,0.047619047619047616,0.0,0.08,0.0
showed,0.0743801652892562,0.0,0.0,0.046357615894039736,0.0,0.09183673469387756,0.045161290322580636,0.0,0.08088235294117647,0.0
example,0.0,0.02766798418972332,0.040145985401459854,0.0,0.0,0.03333333333333333,0.0,0.06137184115523465,0.0661764705882353,0.0
crash,0.1694915254237288,0.0,0.09302325581395347,0.0,0.03571428571428571,0.0,0.01818181818181818,0.0,0.0,0.0
handgun,0.3076923076923077,0.0,0.05263157894736842,0.0,0.1,0.0,0.16129032258064516,0.0,0.125,0.0
difficult,0.09444444444444444,0.0,0.0425531914893617,0.0,0.05339805825242718,0.0,0.075,0.0,0.05128205128205128,0.0
decisive,0.0,0.06666666666666668,0.0,0.045454545454545456,0.0,0.125,0.21739130434782608,0.0,0.0,0.0625
region,0.0778688524590164,0.0,0.0,0.050387596899224806,0.04954954954954955,0.0,0.0,0.07200000000000001,0.057471264367816084,0.0
consider,0.0,0.0967741935483871,0.0,0.10052910052910052,0.07065217391304347,0.0,0.060402684563758385,0.0,0.07352941176470587,0.0
additional,0.0,0.07303370786516854,0.0,0.04736842105263158,0.03592814371257485,0.0,0.0,0.03763440860215054,0.040268456375838924,0.0
officer,0.0794979079497908,0.0,0.06607929515418502,0.0,0.07468879668049792,0.0,0.12280701754385966,0.0,0.060606060606060615,0.0
cigarettes,0.0,0.3333333333333333,0.09090909090909093,0.0,0.0,0.0,0.0,0.0,0.3125,0.0
empire,0.08108108108108109,0.0,0.049180327868852465,0.0,0.19444444444444445,0.0,0.0,0.08695652173913042,0.0,0.06976744186046513
tradition,0.0,0.0925925925925926,0.0,0.10869565217391304,0.0,0.17647058823529413,0.0,0.1346153846153846,0.0,0.203125
rhetoric,0.16853932584269662,0.0,0.045454545454545456,0.0,0.16071428571428573,0.0,0.11029411764705882,0.0,0.08235294117647059,0.0
branch,0.0,0.11428571428571427,0.1891891891891892,0.0,0.0,0.1724137931034483,0.16666666666666666,0.0,0.0,0.0
expense,0.0,0.2702702702702703,0.0,0.2413793103448276,0.12,0.0,0.10810810810810813,0.0,0.0,0.09090909090909093
imports,0.25806451612903225,0.0,0.0,0.09523809523809523,0.0,0.1851851851851852,0.1282051282051282,0.0,0.07142857142857142,0.0
veto,0.13636363636363635,0.0,0.14634146341463414,0.0,0.2571428571428571,0.0,0.2368421052631579,0.0,0.0,0.05882352941176471
isolated,0.07142857142857142,0.0,0.027027027027027032,0.0,0.0,0.10714285714285714,0.043478260869565216,0.0,0.15625,0.0
trust,0.0,0.16393442622950818,0.0,0.12745098039215685,0.0,0.19166666666666668,0.0,0.20610687022900764,0.0,0.1415929203539823
agency,0.0625,0.0,0.07125307125307126,0.0,0.07065217391304347,0.0,0.1111111111111111,0.0,0.0771513353115727,0.0
opponents,0.17333333333333334,0.0,0.11,0.0,0.13,0.0,0.2087912087912088,0.0,0.13333333333333333,0.0
sexually,0.5294117647058824,0.0,0.1,0.0,0.20833333333333331,0.0,0.0,0.0,0.52,0.0
route,0.07462686567164177,0.0,0.0,0.020408163265306117,0.03508771929824561,0.0,0.1566265060240964,0.0,0.01818181818181818,0.0
evacuation,0.1568627450980392,0.0,0.125,0.0,0.0547945205479452,0.0,0.20987654320987653,0.0,0.17647058823529413,0.0
conversations,0.0,0.05,0.05555555555555555,0.0,0.1,0.0,0.0,0.0,0.09090909090909093,0.0
appeal,0.016129032258064516,0.0,0.08333333333333333,0.0,0.0,0.07547169811320754,0.0945945945945946,0.0,0.07017543859649122,0.0
breach,0.06896551724137931,0.0,0.1875,0.0,0.0,0.09523809523809523,0.0,0.023809523809523808,0.0,0.16
teaching,0.0,0.08333333333333333,0.0,0.0967741935483871,0.0,0.05555555555555555,0.1,0.0,0.0,0.20512820512820512
lying,0.29411764705882354,0.0,0.20833333333333331,0.0,0.14285714285714285,0.0,0.03225806451612903,0.0,0.21739130434782608,0.0
contributed,0.054945054945054944,0.0,0.06666666666666668,0.0,0.0,0.029411764705882356,0.03333333333333333,0.0,0.0,0.0
steal,0.06666666666666668,0.0,0.4545454545454545,0.0,0.0,0.0,0.13333333333333333,0.0,0.3636363636363637,0.0
stick,0.0,0.10256410256410256,0.0,0.0,0.0,0.2333333333333333,0.0,0.3043478260869565,0.0,0.16
required,0.09285714285714286,0.0,0.0,0.11805555555555555,0.09230769230769233,0.0,0.0,0.06818181818181818,0.07258064516129033,0.0
path,0.0,0.1020408163265306,0.0,0.07526881720430108,0.0,0.1263157894736842,0.0,0.07317073170731707,0.0,0.07352941176470587
intended,0.16483516483516486,0.0,0.0,0.17721518987341772,0.12790697674418605,0.0,0.10309278350515463,0.0,0.14814814814814814,0.0
order,0.08897485493230174,0.0,0.1257995735607676,0.0,0.0,0.11304347826086955,0.16891891891891891,0.0,0.09976798143851508,0.0
internal,0.10294117647058824,0.0,0.0,0.07228915662650602,0.08045977011494253,0.0,0.1,0.0,0.038461538461538464,0.0
granted,0.0,0.09615384615384616,0.0,0.2241379310344828,0.0,0.04838709677419355,0.0,0.25,0.0,0.09803921568627452
liberal,0.053435114503816786,0.0,0.0,0.0967741935483871,0.1095890410958904,0.0,0.0,0.10897435897435898,0.0684931506849315,0.0
freed,0.0,0.15789473684210525,0.0,0.2380952380952381,0.0,0.1153846153846154,0.07692307692307693,0.0,0.0,0.21428571428571427
dropped,0.08888888888888889,0.0,0.0641025641025641,0.0,0.0,0.08433734939759037,0.0,0.07792207792207792,0.0,0.0
blog,0.1282051282051282,0.0,0.0,0.0,0.0,0.0,0.04444444444444445,0.0,0.10810810810810813,0.0
warning,0.12790697674418605,0.0,0.011235955056179777,0.0,0.15053763440860216,0.0,0.1111111111111111,0.0,0.07894736842105263,0.0
imposing,0.12903225806451613,0.0,0.11428571428571427,0.0,0.14634146341463414,0.0,0.1851851851851852,0.0,0.0,0.0
pursuing,0.20833333333333331,0.0,0.09375,0.0,0.17647058823529413,0.0,0.08823529411764706,0.0,0.10344827586206896,0.0
subjected,0.42857142857142855,0.0,0.2307692307692308,0.0,0.0,0.0,0.0625,0.0,0.0,0.0
nightclub,0.2962962962962963,0.0,0.2,0.0,0.045454545454545456,0.0,0.0,0.043478260869565216,0.07692307692307693,0.0
engaging,0.35714285714285715,0.0,0.2368421052631579,0.0,0.0,0.057142857142857134,0.0,0.20512820512820512,0.21052631578947367,0.0
spent,0.0989010989010989,0.0,0.10674157303370786,0.0,0.11956521739130435,0.0,0.10052910052910052,0.0,0.06535947712418301,0.0
worries,0.2777777777777778,0.0,0.29411764705882354,0.0,0.05263157894736842,0.0,0.07692307692307693,0.0,0.1111111111111111,0.0
bombs,0.3508771929824561,0.0,0.14754098360655735,0.0,0.1267605633802817,0.0,0.20454545454545456,0.0,0.08823529411764706,0.0
owe,0.0,0.08695652173913042,0.0,0.3333333333333333,0.0,0.25,0.0,0.16666666666666666,0.0,0.25
intention,0.0,0.0,0.0,0.0,0.0,0.2272727272727273,0.0,0.2413793103448276,0.04166666666666666,0.0
interference,0.0,0.10526315789473684,0.0,0.25,0.1206896551724138,0.0,0.10344827586206896,0.0,0.0,0.1956521739130435
launching,0.18181818181818185,0.0,0.0,0.0,0.2777777777777778,0.0,0.0,0.09090909090909093,0.0,0.0
penalty,0.1941747572815534,0.0,0.1702127659574468,0.0,0.10344827586206896,0.0,0.13245033112582782,0.0,0.10679611650485436,0.0
denied,0.13953488372093026,0.0,0.1937984496124031,0.0,0.1328125,0.0,0.09523809523809523,0.0,0.09701492537313433,0.0
regional,0.0,0.11363636363636365,0.0,0.12280701754385966,0.0,0.10784313725490197,0.0,0.11475409836065575,0.0,0.10784313725490197
improve,0.0,0.14814814814814814,0.0,0.0707070707070707,0.0,0.12658227848101267,0.0,0.15730337078651685,0.0,0.0547945205479452
chair,0.0,0.0,0.0,0.10638297872340426,0.0,0.0,0.0,0.075,0.0,0.054054054054054064
vocal,0.0,0.08,0.0,0.0,0.0,0.3555555555555556,0.0,0.16,0.10714285714285714,0.0
based,0.12757201646090535,0.0,0.15441176470588236,0.0,0.0,0.08755760368663594,0.08171206225680934,0.0,0.11555555555555555,0.0
sentiment,0.1153846153846154,0.0,0.08333333333333333,0.0,0.0,0.1951219512195122,0.06451612903225806,0.0,0.03333333333333333,0.0
necessary,0.06578947368421052,0.0,0.0,0.07317073170731707,0.08196721311475409,0.0,0.09574468085106384,0.0,0.0,0.07407407407407407
sense,0.08287292817679558,0.0,0.0,0.08648648648648649,0.0,0.12921348314606745,0.0,0.09826589595375723,0.12727272727272726,0.0
advantage,0.0,0.13559322033898305,0.0,0.3137254901960784,0.14705882352941174,0.0,0.0,0.049180327868852465,0.15714285714285714,0.0
widespread,0.125,0.0,0.15492957746478872,0.0,0.14545454545454545,0.0,0.23376623376623376,0.0,0.09615384615384616,0.0
ground,0.11731843575418995,0.0,0.06857142857142857,0.0,0.0,0.125,0.09826589595375723,0.0,0.1048951048951049,0.0
hoped,0.0,0.10526315789473684,0.0,0.06521739130434782,0.0,0.0967741935483871,0.0,0.042857142857142864,0.0,0.03333333333333333
studies,0.0,0.0308641975308642,0.045454545454545456,0.0,0.0,0.026845637583892617,0.0,0.061349693251533735,0.03125,0.0
significant,0.06521739130434782,0.0,0.0,0.08284023668639054,0.0,0.0728476821192053,0.12041884816753927,0.0,0.07482993197278913,0.0
permits,0.0,0.075,0.0,0.0,0.10526315789473684,0.0,0.0,0.2727272727272727,0.0,0.0
grassroots,0.13333333333333333,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.17857142857142858,0.0,0.0
toxic,0.2857142857142857,0.0,0.0,0.0625,0.0,0.0,0.0,0.043478260869565216,0.0,0.16346153846153846
united,0.0,0.0,0.0,0.0015372790161414295,0.0,0.003489183531053733,0.0,0.00078003120124805,0.0,0.002298850574712644
vision,0.1282051282051282,0.0,0.0,0.12698412698412698,0.0,0.13157894736842105,0.0,0.07317073170731707,0.0,0.14130434782608695
lift,0.0,0.2631578947368421,0.0,0.10869565217391304,0.0,0.11428571428571427,0.02631578947368421,0.0,0.0,0.16
dealt,0.35294117647058826,0.0,0.1111111111111111,0.0,0.08333333333333333,0.0,0.16666666666666666,0.0,0.0,0.0
aimed,0.0,0.16037735849056606,0.13445378151260504,0.0,0.1,0.0,0.17346938775510204,0.0,0.0,0.08450704225352113
deals,0.0,0.06666666666666668,0.0,0.18085106382978725,0.0,0.075,0.0,0.12871287128712872,0.08045977011494253,0.0
financial,0.0,0.1092436974789916,0.11920529801324505,0.0,0.0,0.07051282051282051,0.06529209621993128,0.0,0.09230769230769233,0.0
provides,0.0,0.12790697674418605,0.1139240506329114,0.0,0.0,0.1111111111111111,0.0,0.09411764705882353,0.0,0.0958904109589041
passing,0.07042253521126761,0.0,0.0,0.0,0.0,0.125,0.08571428571428573,0.0,0.038461538461538464,0.0
correct,0.08823529411764706,0.0,0.09523809523809523,0.0,0.0,0.0,0.0,0.17777777777777778,0.12,0.0
crossing,0.15789473684210525,0.0,0.06451612903225806,0.0,0.05882352941176471,0.0,0.13043478260869565,0.0,0.0,0.09523809523809523
gunfire,0.3225806451612903,0.0,0.07692307692307693,0.0,0.0,0.0,0.1176470588235294,0.0,0.0,0.0
buy,0.0,0.1415929203539823,0.12096774193548387,0.0,0.0,0.1271186440677966,0.1129032258064516,0.0,0.0,0.04901960784313725
engage,0.11904761904761905,0.0,0.0,0.1864406779661017,0.0,0.1951219512195122,0.2456140350877193,0.0,0.0,0.1935483870967742
challenge,0.09836065573770493,0.0,0.0,0.07936507936507936,0.054054054054054064,0.0,0.0,0.16666666666666666,0.0,0.0925925925925926
violate,0.21739130434782608,0.0,0.2857142857142857,0.0,0.16,0.0,0.4090909090909091,0.0,0.29411764705882354,0.0
family,0.13798977853492336,0.0,0.12098298676748585,0.0,0.12743823146944086,0.0,0.0,0.08333333333333333,0.0,0.08727272727272728
dismantle,0.0,0.39130434782608703,0.0,0.2916666666666667,0.0,0.21428571428571427,0.0,0.28125,0.0,0.25
